transaction_id,timestamp,customer_id,stock_ticker,transaction_type,quantity,average_trade_size,customer_account_type,day_name,is_weekend,is_holiday,stock_liquidity_tier,stock_sector,stock_industry,stock_price,total_trade_amount
5768,2024-02-07,1513,STK009,SELL,417,5.212160170096862,Retail,Wednesday,False,False,High,Technology,Hardware,421.307746909683,175685.3304613378
5769,2024-02-07,4747,STK009,SELL,262,5.305491570296037,Retail,Wednesday,False,False,High,Technology,Hardware,421.307746909683,110382.62969033694
5770,2024-02-07,4747,STK010,BUY,60,5.304796332645746,Retail,Wednesday,False,False,High,Consumer,Retail,203.99563401396068,12239.738040837641
5771,2024-02-07,182,STK012,SELL,11,5.632393878568548,Retail,Wednesday,False,False,High,Technology,Hardware,11.930289621690422,131.23318583859464
5772,2024-02-07,4747,STK012,BUY,132,5.304498225623118,Retail,Wednesday,False,False,High,Technology,Hardware,11.930289621690422,1574.7982300631356
5773,2024-02-07,1513,STK012,BUY,131,5.210960475329785,Retail,Wednesday,False,False,High,Technology,Hardware,11.930289621690422,1562.8679404414452
5774,2024-02-07,4747,STK012,BUY,45,5.303752569037976,Retail,Wednesday,False,False,High,Technology,Hardware,11.930289621690422,536.863032976069
5775,2024-02-07,3938,STK013,BUY,28,5.323156309894955,Retail,Wednesday,False,False,Mid,Energy,Utilities,130.101726913694,3642.848353583432
5776,2024-02-07,4651,STK014,BUY,132,5.797576353942562,Institutional,Wednesday,False,False,Low,Healthcare,Pharmaceuticals,116.62303799880844,15394.241015842714
5777,2024-02-07,4955,STK019,BUY,33,5.353752073436137,Retail,Wednesday,False,False,Mid,Energy,Oil & Gas,42.14627816528456,1390.8271794543905
5778,2024-02-07,1816,STK019,BUY,78,5.072482697422336,Retail,Wednesday,False,False,Mid,Energy,Oil & Gas,42.14627816528456,3287.409696892196
5779,2024-02-08,2148,STK006,BUY,225,5.190175207928333,Retail,Thursday,False,False,High,Energy,Oil & Gas,114.5417023501906,25771.883028792887
5780,2024-02-08,4747,STK006,BUY,129,5.303404405596594,Retail,Thursday,False,False,High,Energy,Oil & Gas,114.5417023501906,14775.879603174588
5781,2024-02-08,2187,STK006,BUY,1176,6.508023702721733,Retail,Thursday,False,False,High,Energy,Oil & Gas,114.5417023501906,134701.04196382416
5782,2024-02-08,4747,STK006,SELL,70,5.302757494574058,Retail,Thursday,False,False,High,Energy,Oil & Gas,114.5417023501906,8017.919164513342
5783,2024-02-08,1513,STK006,BUY,149,5.210141675644311,Retail,Thursday,False,False,High,Energy,Oil & Gas,114.5417023501906,17066.7136501784
5784,2024-02-08,1513,STK006,SELL,118,5.20872083273628,Retail,Thursday,False,False,High,Energy,Oil & Gas,114.5417023501906,13515.920877322491
5785,2024-02-08,193,STK006,SELL,48,5.538396694568449,Retail,Thursday,False,False,High,Energy,Oil & Gas,114.5417023501906,5498.0017128091495
5786,2024-02-08,4720,STK007,BUY,50,3.912023005428146,Institutional,Thursday,False,False,Mid,Energy,Oil & Gas,154.59168267131284,7729.584133565642
5787,2024-02-08,1621,STK009,BUY,64,6.429719478039138,Retail,Thursday,False,False,High,Technology,Hardware,412.6758916630131,26411.257066432838
5788,2024-02-08,1413,STK010,BUY,113,4.442651256490317,Retail,Thursday,False,False,High,Consumer,Retail,211.55179653265128,23905.353008189595
5789,2024-02-08,3938,STK011,SELL,163,5.322375631641108,Retail,Thursday,False,False,Mid,Finance,Asset Management,77.80691959632783,12682.527894201436
5790,2024-02-08,4955,STK012,BUY,399,5.355406333532164,Retail,Thursday,False,False,High,Technology,Hardware,12.420674027580414,4955.848937004585
5791,2024-02-08,4035,STK012,BUY,49,4.887864841928826,Retail,Thursday,False,False,High,Technology,Hardware,12.420674027580414,608.6130273514403
5792,2024-02-08,4955,STK012,BUY,96,5.354366832399059,Retail,Thursday,False,False,High,Technology,Hardware,12.420674027580414,1192.3847066477197
5793,2024-02-08,4747,STK012,BUY,35,5.302010538385654,Retail,Thursday,False,False,High,Technology,Hardware,12.420674027580414,434.7235909653145
5794,2024-02-08,3163,STK012,SELL,327,5.759248716840184,Retail,Thursday,False,False,High,Technology,Hardware,12.420674027580414,4061.5604070187956
5795,2024-02-08,1363,STK013,SELL,113,4.808927023502111,Institutional,Thursday,False,False,Mid,Energy,Utilities,128.8374222361533,14558.628712685322
5796,2024-02-08,3812,STK013,BUY,81,5.317531585471841,Institutional,Thursday,False,False,Mid,Energy,Utilities,128.8374222361533,10435.831201128416
5797,2024-02-08,2796,STK013,BUY,349,5.855071922202427,Retail,Thursday,False,False,Mid,Energy,Utilities,128.8374222361533,44964.260360417495
5798,2024-02-08,4519,STK018,BUY,68,5.312910368850937,Institutional,Thursday,False,False,Mid,Technology,Software,148.3122564977064,10085.233441844035
5799,2024-02-08,227,STK018,BUY,100,5.302608147965193,Retail,Thursday,False,False,Mid,Technology,Software,148.3122564977064,14831.225649770638
5800,2024-02-08,3417,STK018,BUY,50,3.912023005428146,Retail,Thursday,False,False,Mid,Technology,Software,148.3122564977064,7415.612824885319
5801,2024-02-08,1513,STK020,SELL,56,5.205818232051113,Retail,Thursday,False,False,Mid,Energy,Oil & Gas,49.701616978454766,2783.290550793467
5802,2024-02-08,845,STK020,SELL,56,5.179421211604181,Retail,Thursday,False,False,Mid,Energy,Oil & Gas,49.701616978454766,2783.290550793467
5803,2024-02-09,4747,STK002,SELL,26,5.301163312997955,Retail,Friday,False,False,Low,Consumer,Retail,244.0995261441376,6346.587679747578
5804,2024-02-09,4519,STK006,BUY,285,5.315420274447699,Institutional,Friday,False,False,High,Energy,Oil & Gas,112.57181013186955,32082.965887582825
5805,2024-02-09,193,STK006,SELL,280,5.538789899984021,Retail,Friday,False,False,High,Energy,Oil & Gas,112.57181013186955,31520.106836923474
5806,2024-02-09,2871,STK006,SELL,228,4.979763630429169,Retail,Friday,False,False,High,Energy,Oil & Gas,112.57181013186955,25666.372710066258
5807,2024-02-09,1816,STK006,BUY,77,5.06037738599107,Retail,Friday,False,False,High,Energy,Oil & Gas,112.57181013186955,8668.029380153956
5808,2024-02-09,845,STK006,SELL,195,5.180321808310329,Retail,Friday,False,False,High,Energy,Oil & Gas,112.57181013186955,21951.502975714564
5809,2024-02-09,3498,STK006,BUY,159,5.221760243825881,Retail,Friday,False,False,High,Energy,Oil & Gas,112.57181013186955,17898.917810967258
5810,2024-02-09,227,STK006,BUY,100,5.294710870953925,Retail,Friday,False,False,High,Energy,Oil & Gas,112.57181013186955,11257.181013186955
5811,2024-02-09,193,STK007,SELL,150,5.537098018641645,Retail,Friday,False,False,Mid,Energy,Oil & Gas,153.1952519117062,22979.287786755933
5812,2024-02-09,4955,STK010,SELL,152,5.353846676340517,Retail,Friday,False,False,High,Consumer,Retail,208.511584467898,31693.760839120496
5813,2024-02-09,1513,STK012,BUY,76,5.203457085524077,Retail,Friday,False,False,High,Technology,Hardware,12.673720135977543,963.2027303342933
5814,2024-02-09,193,STK012,BUY,769,5.545489895661608,Retail,Friday,False,False,High,Technology,Hardware,12.673720135977543,9746.090784566732
5815,2024-02-09,4747,STK012,SELL,659,5.303354658065305,Retail,Friday,False,False,High,Technology,Hardware,12.673720135977543,8351.981569609201
5816,2024-02-09,3938,STK013,SELL,272,5.323643924494045,Retail,Friday,False,False,Mid,Energy,Utilities,129.3286705168155,35177.39838057382
5817,2024-02-09,4035,STK013,BUY,158,4.906755163608864,Retail,Friday,False,False,Mid,Energy,Utilities,129.3286705168155,20433.929941656846
5818,2024-02-09,1045,STK018,BUY,13,2.5649493574615367,Retail,Friday,False,False,Mid,Technology,Software,151.63976546317872,1971.3169510213233
5819,2024-02-09,4747,STK019,BUY,195,5.303304908059076,Retail,Friday,False,False,Mid,Energy,Oil & Gas,43.96981340695597,8574.113614356414
5820,2024-02-09,2988,STK020,BUY,259,5.528158439309967,Retail,Friday,False,False,Mid,Energy,Oil & Gas,49.723494157445934,12878.384986778497
5821,2024-02-12,4747,STK002,BUY,60,5.302657932646457,Retail,Monday,False,False,Low,Consumer,Retail,246.62079615884727,14797.247769530837
5822,2024-02-12,3588,STK006,SELL,441,5.197612662426405,Retail,Monday,False,False,High,Energy,Oil & Gas,115.92380414690024,51122.39762878301
5823,2024-02-12,3588,STK007,SELL,303,5.199435816987919,Retail,Monday,False,False,Mid,Energy,Oil & Gas,154.1563697850989,46709.380044884965
5824,2024-02-12,1657,STK008,BUY,286,5.655991810819852,Retail,Monday,False,False,High,Energy,Oil & Gas,135.0212591274994,38616.08011046483
5825,2024-02-12,3454,STK009,BUY,75,4.212127597878484,Retail,Monday,False,False,High,Technology,Hardware,410.8700480286855,30815.253602151413
5826,2024-02-12,193,STK009,SELL,153,5.543848436739876,Retail,Monday,False,False,High,Technology,Hardware,410.8700480286855,62863.117348388885
5827,2024-02-12,1513,STK010,SELL,235,5.2046109001077285,Retail,Monday,False,False,High,Consumer,Retail,221.79357237367785,52121.489507814294
5828,2024-02-12,845,STK010,BUY,44,5.173547479592087,Retail,Monday,False,False,High,Consumer,Retail,221.79357237367785,9758.917184441825
5829,2024-02-12,4023,STK012,BUY,304,5.226284163648205,Retail,Monday,False,False,High,Technology,Hardware,13.155546760971744,3999.28621533541
5830,2024-02-12,4056,STK013,BUY,63,4.143134726391533,Retail,Monday,False,False,Mid,Energy,Utilities,126.67320341470828,7980.411815126622
5831,2024-02-12,280,STK013,BUY,329,5.58556184326877,Institutional,Monday,False,False,Mid,Energy,Utilities,126.67320341470828,41675.483923439024
5832,2024-02-12,3215,STK018,BUY,18,2.8903717578961645,Institutional,Monday,False,False,Mid,Technology,Software,148.3208745953321,2669.7757427159777
5833,2024-02-12,4955,STK018,BUY,227,5.353988563918498,Retail,Monday,False,False,Mid,Technology,Software,148.3208745953321,33668.838533140384
5834,2024-02-12,4747,STK018,BUY,40,5.301910902058167,Retail,Monday,False,False,Mid,Technology,Software,148.3208745953321,5932.8349838132835
5835,2024-02-12,4283,STK018,BUY,85,5.065754593317335,Institutional,Monday,False,False,Mid,Technology,Software,148.3208745953321,12607.274340603228
5836,2024-02-13,2271,STK003,BUY,51,4.360930671379148,Retail,Tuesday,False,False,Low,Technology,Software,23.53989446574945,1200.534617753222
5837,2024-02-13,1243,STK006,BUY,88,5.35606727208894,Retail,Tuesday,False,False,High,Energy,Oil & Gas,122.1355015080937,10747.924132712245
5838,2024-02-13,4955,STK006,SELL,228,5.354130431367249,Retail,Tuesday,False,False,High,Energy,Oil & Gas,122.1355015080937,27846.894343845364
5839,2024-02-13,3165,STK006,BUY,123,4.477336814478207,Retail,Tuesday,False,False,High,Energy,Oil & Gas,122.1355015080937,15022.666685495524
5840,2024-02-13,4747,STK006,SELL,99,5.301412571455339,Retail,Tuesday,False,False,High,Energy,Oil & Gas,122.1355015080937,12091.414649301276
5841,2024-02-13,2650,STK006,SELL,49,4.8860542039388735,Retail,Tuesday,False,False,High,Energy,Oil & Gas,122.1355015080937,5984.639573896591
5842,2024-02-13,182,STK006,SELL,155,5.627872880555851,Retail,Tuesday,False,False,High,Energy,Oil & Gas,122.1355015080937,18931.00273375452
5843,2024-02-13,227,STK006,BUY,267,5.2999160879117335,Retail,Tuesday,False,False,High,Energy,Oil & Gas,122.1355015080937,32610.178902661017
5844,2024-02-13,76,STK008,BUY,208,5.847882818629958,Retail,Tuesday,False,False,High,Energy,Oil & Gas,132.47090247482907,27553.947714764447
5845,2024-02-13,3812,STK009,BUY,135,5.297416961304872,Institutional,Tuesday,False,False,High,Technology,Hardware,382.671413173989,51660.640778488516
5846,2024-02-13,4519,STK011,BUY,707,5.330397260011448,Institutional,Tuesday,False,False,Mid,Finance,Asset Management,77.90778120896222,55080.80131473629
5847,2024-02-13,1185,STK012,SELL,48,5.705381196019898,Institutional,Tuesday,False,False,High,Technology,Hardware,13.051089301372985,626.4522864659033
5848,2024-02-13,3588,STK012,BUY,214,5.199932464626635,Retail,Tuesday,False,False,High,Technology,Hardware,13.051089301372985,2792.9331104938187
5849,2024-02-13,2107,STK012,BUY,86,4.454347296253507,Retail,Tuesday,False,False,High,Technology,Hardware,13.051089301372985,1122.3936799180767
5850,2024-02-13,4747,STK012,SELL,109,5.300963861488942,Retail,Tuesday,False,False,High,Technology,Hardware,13.051089301372985,1422.5687338496552
5851,2024-02-13,4519,STK013,BUY,66,5.326272942561368,Institutional,Tuesday,False,False,Mid,Energy,Utilities,125.12016610087676,8257.930962657865
5852,2024-02-13,1513,STK013,SELL,137,5.203621997708712,Retail,Tuesday,False,False,Mid,Energy,Utilities,125.12016610087676,17141.462755820117
5853,2024-02-13,3498,STK013,BUY,58,5.196893536410073,Retail,Tuesday,False,False,Mid,Energy,Utilities,125.12016610087676,7256.969633850852
5854,2024-02-13,3425,STK016,BUY,119,5.811140992976701,Retail,Tuesday,False,False,Low,Energy,Renewables,92.51286514567606,11009.030952335452
5855,2024-02-13,2707,STK018,BUY,57,5.239363223704366,Retail,Tuesday,False,False,Mid,Technology,Software,151.9993187402051,8663.96116819169
5856,2024-02-13,4747,STK020,SELL,55,5.300315369210709,Retail,Tuesday,False,False,Mid,Energy,Oil & Gas,49.306205033808496,2711.841276859467
5857,2024-02-13,2707,STK020,BUY,243,5.251802112806568,Retail,Tuesday,False,False,Mid,Energy,Oil & Gas,49.306205033808496,11981.407823215464
5858,2024-02-13,4747,STK020,BUY,189,5.300265467766052,Retail,Tuesday,False,False,Mid,Energy,Oil & Gas,49.306205033808496,9318.872751389807
5859,2024-02-14,1157,STK006,BUY,35,5.252796851246227,Retail,Wednesday,False,False,High,Energy,Oil & Gas,126.1377811504602,4414.822340266107
5860,2024-02-14,1816,STK006,BUY,2179,5.316108167556585,Retail,Wednesday,False,False,High,Energy,Oil & Gas,126.1377811504602,274854.22512685275
5861,2024-02-14,4747,STK006,BUY,260,5.300514950091524,Retail,Wednesday,False,False,High,Energy,Oil & Gas,126.1377811504602,32795.823099119654
5862,2024-02-14,4747,STK008,BUY,533,5.302060352826871,Retail,Wednesday,False,False,High,Energy,Oil & Gas,132.83070098618248,70798.76362563526
5863,2024-02-14,1157,STK010,BUY,161,5.251592568041801,Retail,Wednesday,False,False,High,Consumer,Retail,217.4994315584777,35017.40848091491
5864,2024-02-14,4747,STK012,BUY,65,5.301462415692109,Retail,Wednesday,False,False,High,Technology,Hardware,12.365379167811758,803.7496459077643
5865,2024-02-14,4023,STK012,SELL,85,5.220950242971594,Retail,Wednesday,False,False,High,Technology,Hardware,12.365379167811758,1051.0572292639995
5866,2024-02-14,3938,STK012,BUY,561,5.330203555410359,Retail,Wednesday,False,False,High,Technology,Hardware,12.365379167811758,6936.977713142396
5867,2024-02-14,2871,STK012,BUY,132,4.974939029437982,Retail,Wednesday,False,False,High,Technology,Hardware,12.365379167811758,1632.230050151152
5868,2024-02-14,2426,STK012,BUY,313,5.115055367677026,Retail,Wednesday,False,False,High,Technology,Hardware,12.365379167811758,3870.3636795250804
5869,2024-02-14,4615,STK012,BUY,134,5.160491049640633,Retail,Wednesday,False,False,High,Technology,Hardware,12.365379167811758,1656.9608084867757
5870,2024-02-14,4747,STK013,BUY,301,5.301910902058167,Retail,Wednesday,False,False,Mid,Energy,Utilities,125.42448468222108,37752.76988934854
5871,2024-02-14,2212,STK013,BUY,83,4.418840607796598,Retail,Wednesday,False,False,Mid,Energy,Utilities,125.42448468222108,10410.232228624349
5872,2024-02-14,4955,STK019,SELL,202,5.354035855304381,Retail,Wednesday,False,False,Mid,Energy,Oil & Gas,42.87669825635993,8661.093047784705
5873,2024-02-15,4955,STK005,SELL,61,5.352758202226283,Retail,Thursday,False,False,Low,Energy,Renewables,103.16276873494348,6292.928892831553
5874,2024-02-15,1005,STK005,BUY,391,5.968707559985366,Retail,Thursday,False,False,Low,Energy,Renewables,103.16276873494348,40336.6425753629
5875,2024-02-15,4654,STK005,BUY,100,4.605170185988092,Retail,Thursday,False,False,Low,Energy,Renewables,103.16276873494348,10316.27687349435
5876,2024-02-15,193,STK006,SELL,136,5.541890799373754,Retail,Thursday,False,False,High,Energy,Oil & Gas,129.08048751221085,17554.946301660675
5877,2024-02-15,3938,STK006,BUY,209,5.330251985078383,Retail,Thursday,False,False,High,Energy,Oil & Gas,129.08048751221085,26977.82189005207
5878,2024-02-15,1157,STK007,BUY,356,5.258016069774511,Retail,Thursday,False,False,Mid,Energy,Oil & Gas,150.37578052948487,53533.77786849661
5879,2024-02-15,956,STK007,BUY,43,3.7612001156935615,Retail,Thursday,False,False,Mid,Energy,Oil & Gas,150.37578052948487,6466.15856276785
5880,2024-02-15,4747,STK008,BUY,1499,5.307921102690732,Retail,Thursday,False,False,High,Energy,Oil & Gas,133.5917910371104,200254.09476462848
5881,2024-02-15,182,STK009,BUY,33,5.619023105446999,Retail,Thursday,False,False,High,Technology,Hardware,387.72610112274697,12794.96133705065
5882,2024-02-15,3938,STK009,SELL,341,5.332670482919699,Retail,Thursday,False,False,High,Technology,Hardware,387.72610112274697,132214.6004828567
5883,2024-02-15,1513,STK012,BUY,231,5.204720717810452,Retail,Thursday,False,False,High,Technology,Hardware,12.08108013697606,2790.7295116414703
5884,2024-02-15,1513,STK012,BUY,77,5.202412009660965,Retail,Thursday,False,False,High,Technology,Hardware,12.08108013697606,930.2431705471566
5885,2024-02-15,4747,STK012,SELL,133,5.307623925868336,Retail,Thursday,False,False,High,Technology,Hardware,12.08108013697606,1606.783658217816
5886,2024-02-15,1157,STK012,SELL,294,5.261964537082238,Retail,Thursday,False,False,High,Technology,Hardware,12.08108013697606,3551.837560270962
5887,2024-02-15,3938,STK012,SELL,79,5.3303488373787005,Retail,Thursday,False,False,High,Technology,Hardware,12.08108013697606,954.4053308211088
5888,2024-02-15,4955,STK013,SELL,66,5.351478914662269,Retail,Thursday,False,False,Mid,Energy,Utilities,123.33647508736406,8140.207355766028
5889,2024-02-15,4747,STK018,BUY,158,5.307425758912028,Retail,Thursday,False,False,Mid,Technology,Software,148.412501518905,23449.17523998699
5890,2024-02-15,3405,STK018,SELL,91,4.979007018638079,Retail,Thursday,False,False,Mid,Technology,Software,148.412501518905,13505.537638220356
5891,2024-02-15,4747,STK018,SELL,170,5.307277107919509,Retail,Thursday,False,False,Mid,Technology,Software,148.412501518905,25230.12525821385
5892,2024-02-16,474,STK001,BUY,75,5.372403909900735,Retail,Friday,False,False,Low,Energy,Utilities,4.005262330290359,300.3946747717769
5893,2024-02-16,1157,STK005,BUY,67,5.257130722217787,Retail,Friday,False,False,Low,Energy,Renewables,101.75122835597404,6817.332299850261
5894,2024-02-16,1108,STK007,BUY,180,5.19295685089021,Institutional,Friday,False,False,Mid,Energy,Oil & Gas,157.34149537101794,28321.46916678323
5895,2024-02-16,3588,STK008,BUY,806,5.209212891465215,Retail,Friday,False,False,High,Energy,Oil & Gas,133.06404461944183,107249.61996327012
5896,2024-02-16,1513,STK009,BUY,409,5.207407491188194,Retail,Friday,False,False,High,Technology,Hardware,406.9206003159839,166430.5255292374
5897,2024-02-16,193,STK009,BUY,250,5.541812414110144,Retail,Friday,False,False,High,Technology,Hardware,406.9206003159839,101730.15007899598
5898,2024-02-16,4716,STK009,SELL,36,5.530817012786272,Retail,Friday,False,False,High,Technology,Hardware,406.9206003159839,14649.14161137542
5899,2024-02-16,1513,STK009,BUY,131,5.206256900698823,Retail,Friday,False,False,High,Technology,Hardware,406.9206003159839,53306.59864139389
5900,2024-02-16,474,STK012,SELL,427,5.396079084330532,Retail,Friday,False,False,High,Technology,Hardware,12.222771309026063,5219.123348954129
5901,2024-02-16,3914,STK013,BUY,374,5.362699625477305,Retail,Friday,False,False,Mid,Energy,Utilities,123.0865740283598,46034.378686606564
5902,2024-02-16,4955,STK013,BUY,139,5.350862377211803,Retail,Friday,False,False,Mid,Energy,Utilities,123.0865740283598,17109.033789942012
5903,2024-02-16,968,STK013,BUY,292,5.676753802268282,Retail,Friday,False,False,Mid,Energy,Utilities,123.0865740283598,35941.27961628106
5904,2024-02-16,1513,STK018,SELL,33,5.203017186693712,Retail,Friday,False,False,Mid,Technology,Software,154.25444921919828,5090.396824233543
5905,2024-02-16,4647,STK018,BUY,535,5.455321115357702,Retail,Friday,False,False,Mid,Technology,Software,154.25444921919828,82526.13033227107
5906,2024-02-16,1185,STK018,BUY,63,5.687653092726317,Institutional,Friday,False,False,Mid,Technology,Software,154.25444921919828,9718.03030080949
5907,2024-02-16,180,STK018,BUY,253,5.244389024522481,Retail,Friday,False,False,Mid,Technology,Software,154.25444921919828,39026.375652457165
5908,2024-02-16,1513,STK019,SELL,315,5.205927917254689,Retail,Friday,False,False,Mid,Energy,Oil & Gas,44.71373248472231,14084.825732687526
5909,2024-02-16,4955,STK020,SELL,120,5.350055561952451,Retail,Friday,False,False,Mid,Energy,Oil & Gas,49.9130996358972,5989.571956307664
5910,2024-02-19,4955,STK001,SELL,41,5.348582632695587,Retail,Monday,False,False,Low,Energy,Utilities,4.08766490113214,167.59426094641773
5911,2024-02-19,4955,STK006,SELL,27,5.346964663369558,Retail,Monday,False,False,High,Energy,Oil & Gas,100.5247503185992,2714.1682586021784
5912,2024-02-19,4955,STK007,SELL,30,5.345391773933965,Retail,Monday,False,False,Mid,Energy,Oil & Gas,157.37672931620088,4721.301879486026
5913,2024-02-19,193,STK009,BUY,293,5.542439324247439,Retail,Monday,False,False,High,Technology,Hardware,386.4742937260053,113236.96806171956
5914,2024-02-19,3588,STK010,BUY,164,5.20893955539682,Retail,Monday,False,False,High,Consumer,Retail,252.54906573205463,41418.04678005696
5915,2024-02-19,3129,STK010,BUY,47,5.744604469176457,Institutional,Monday,False,False,High,Consumer,Retail,252.54906573205463,11869.806089406567
5916,2024-02-19,1135,STK011,BUY,87,4.535284058523925,Retail,Monday,False,False,Mid,Finance,Asset Management,78.00695734277332,6786.605288821279
5917,2024-02-19,845,STK012,BUY,73,5.168379509433644,Retail,Monday,False,False,High,Technology,Hardware,12.115734742031645,884.44863616831
5918,2024-02-19,4700,STK012,BUY,78,5.051137237405586,Institutional,Monday,False,False,High,Technology,Hardware,12.115734742031645,945.0273098784683
5919,2024-02-19,4700,STK012,BUY,125,5.045551885999816,Institutional,Monday,False,False,High,Technology,Hardware,12.115734742031645,1514.4668427539557
5920,2024-02-19,4747,STK012,BUY,737,5.3097517441737,Retail,Monday,False,False,High,Technology,Hardware,12.115734742031645,8929.296504877322
5921,2024-02-19,3498,STK013,SELL,134,5.187944309066666,Retail,Monday,False,False,Mid,Energy,Utilities,123.323088980427,16525.29392337722
5922,2024-02-19,4747,STK018,SELL,209,5.3097517441737,Retail,Monday,False,False,Mid,Technology,Software,157.3959823259849,32895.76030613085
5923,2024-02-19,1513,STK018,BUY,49,5.203017186693712,Retail,Monday,False,False,Mid,Technology,Software,157.3959823259849,7712.40313397326
5924,2024-02-19,3278,STK018,BUY,29,4.110873864173311,Retail,Monday,False,False,Mid,Technology,Software,157.3959823259849,4564.483487453562
5925,2024-02-19,4747,STK018,SELL,43,5.30900999608678,Retail,Monday,False,False,Mid,Technology,Software,157.3959823259849,6768.027240017351
5926,2024-02-19,1557,STK019,BUY,83,4.418840607796598,Retail,Monday,False,False,Mid,Energy,Oil & Gas,45.98588056565757,3816.828086949578
5927,2024-02-19,1494,STK020,SELL,27,5.697865000892164,Retail,Monday,False,False,Mid,Energy,Oil & Gas,49.98893178202335,1349.7011581146305
5928,2024-02-20,407,STK003,BUY,17,3.277144732992177,Retail,Tuesday,False,False,Low,Technology,Software,23.20066585386529,394.4113195157099
5929,2024-02-20,3161,STK006,BUY,537,6.285998094508865,Retail,Tuesday,False,False,High,Energy,Oil & Gas,105.22826619840966,56507.57894854598
5930,2024-02-20,3938,STK006,BUY,190,5.330058252332099,Retail,Tuesday,False,False,High,Energy,Oil & Gas,105.22826619840966,19993.370577697835
5931,2024-02-20,4747,STK007,BUY,29,5.308218191225299,Retail,Tuesday,False,False,Mid,Energy,Oil & Gas,154.5611747297649,4482.274067163182
5932,2024-02-20,3162,STK009,SELL,300,5.5073619934827445,Retail,Tuesday,False,False,High,Technology,Hardware,377.4543883637391,113236.31650912172
5933,2024-02-20,4747,STK010,SELL,476,5.309504555938601,Retail,Tuesday,False,False,High,Consumer,Retail,262.80697534899707,125096.12026612261
5934,2024-02-20,3588,STK012,BUY,107,5.207845463383961,Retail,Tuesday,False,False,High,Technology,Hardware,12.081856653580164,1292.7586619330775
5935,2024-02-20,4747,STK019,BUY,48,5.308762624409575,Retail,Tuesday,False,False,Mid,Energy,Oil & Gas,45.962398097366616,2206.1951086735976
5936,2024-02-20,1816,STK020,BUY,37,5.297767215242556,Retail,Tuesday,False,False,Mid,Energy,Oil & Gas,58.30799966421868,2157.395987576091
5937,2024-02-20,4023,STK020,SELL,51,5.213902615405673,Retail,Tuesday,False,False,Mid,Energy,Oil & Gas,58.30799966421868,2973.7079828751525
5938,2024-02-21,193,STK006,BUY,23,5.538711271268774,Retail,Wednesday,False,False,High,Energy,Oil & Gas,94.23074102129948,2167.307043489888
5939,2024-02-21,3078,STK006,BUY,425,6.052089168924417,Retail,Wednesday,False,False,High,Energy,Oil & Gas,94.23074102129948,40048.06493405228
5940,2024-02-21,4630,STK006,BUY,137,4.919980925828125,Retail,Wednesday,False,False,High,Energy,Oil & Gas,94.23074102129948,12909.61151991803
5941,2024-02-21,3938,STK007,SELL,74,5.32768197517794,Retail,Wednesday,False,False,Mid,Energy,Oil & Gas,151.66513766985614,11223.220187569354
5942,2024-02-21,4023,STK008,BUY,236,5.216619122563531,Retail,Wednesday,False,False,High,Energy,Oil & Gas,132.00649902205384,31153.533769204707
5943,2024-02-21,4747,STK009,SELL,472,5.309998871321874,Retail,Wednesday,False,False,High,Technology,Hardware,366.0629246654197,172781.7004420781
5944,2024-02-21,4747,STK012,BUY,497,5.311381655877238,Retail,Wednesday,False,False,High,Technology,Hardware,11.297059879824417,5614.638760272735
5945,2024-02-21,4747,STK012,SELL,63,5.310739886546594,Retail,Wednesday,False,False,High,Technology,Hardware,11.297059879824417,711.7147724289382
5946,2024-02-21,4629,STK012,SELL,76,5.592515662227615,Retail,Wednesday,False,False,High,Technology,Hardware,11.297059879824417,858.5765508666557
5947,2024-02-21,1891,STK013,BUY,95,4.553876891600541,Retail,Wednesday,False,False,Mid,Energy,Utilities,125.91760410695038,11962.172390160285
5948,2024-02-21,4747,STK013,SELL,11,5.30985060236171,Retail,Wednesday,False,False,Mid,Energy,Utilities,125.91760410695038,1385.0936451764542
5949,2024-02-21,3812,STK014,BUY,60,5.257807823209827,Institutional,Wednesday,False,False,Low,Healthcare,Pharmaceuticals,115.55823585829324,6933.494151497594
5950,2024-02-21,4519,STK017,BUY,512,5.335179531280603,Institutional,Wednesday,False,False,Mid,Healthcare,Pharmaceuticals,144.2384747095755,73850.09905130266
5951,2024-02-21,4747,STK018,BUY,54,5.309158389725911,Retail,Wednesday,False,False,Mid,Technology,Software,158.3170565728982,8549.121054936502
5952,2024-02-21,4747,STK018,SELL,440,5.310245937413311,Retail,Wednesday,False,False,Mid,Technology,Software,158.3170565728982,69659.5048920752
5953,2024-02-21,1185,STK020,SELL,92,5.672566967503279,Institutional,Wednesday,False,False,Mid,Energy,Oil & Gas,50.756568256023705,4669.604279554181
5954,2024-02-22,4747,STK002,BUY,80,5.3097023114146005,Retail,Thursday,False,False,Low,Consumer,Retail,260.1339899829098,20810.71919863278
5955,2024-02-22,319,STK005,BUY,24,5.876193977563638,Retail,Thursday,False,False,Low,Energy,Renewables,110.06690757544146,2641.605781810595
5956,2024-02-22,3420,STK006,SELL,248,5.563562093880882,Retail,Thursday,False,False,High,Energy,Oil & Gas,90.40289535035086,22419.918046887014
5957,2024-02-22,2652,STK006,BUY,263,5.975081067857458,Retail,Thursday,False,False,High,Energy,Oil & Gas,90.40289535035086,23775.961477142275
