transaction_id,timestamp,customer_id,stock_ticker,quantity,average_trade_size,day_name,is_weekend,is_holiday,stock_liquidity_tier,stock_price,total_trade_amount,transaction_type,customer_account_type,stock_sector,stock_industry
1460.0,2023-04-13,3146.0,17.0,49.0,3.8918202981106265,3.0,0.0,0.0,Mid,144.28893787838578,7070.157956040904,BUY,Retail,Technology,Software
1461.0,2023-04-13,3289.0,17.0,53.0,3.970291913552122,3.0,0.0,0.0,Mid,144.28893787838578,7647.313707554446,BUY,Retail,Technology,Software
1462.0,2023-04-13,2716.0,18.0,17.0,2.833213344056216,3.0,0.0,0.0,Mid,80.47420811461737,1368.0615379484952,BUY,Retail,Energy,Oil & Gas
1463.0,2023-04-13,4747.0,19.0,29.0,5.3315103339038,3.0,0.0,0.0,Mid,67.42225908820599,1955.2455135579737,SELL,Retail,Energy,Oil & Gas
1464.0,2023-04-14,2346.0,2.0,299.0,5.700443573390687,4.0,0.0,0.0,Low,13.53868227626361,4048.06600060282,BUY,Retail,Technology,Software
1465.0,2023-04-14,4747.0,4.0,40.0,5.328410006855206,4.0,0.0,0.0,Low,138.75524920272392,5550.209968108957,BUY,Retail,Energy,Renewables
1466.0,2023-04-14,2461.0,5.0,117.0,4.714652196605089,4.0,0.0,0.0,High,142.05260033729533,16620.154239463554,BUY,Retail,Energy,Oil & Gas
1467.0,2023-04-14,193.0,5.0,876.0,5.246708232814807,4.0,0.0,0.0,High,142.05260033729533,124438.0778954707,SELL,Retail,Energy,Oil & Gas
1468.0,2023-04-14,3588.0,7.0,245.0,5.24649761781824,4.0,0.0,0.0,High,131.19682253805098,32143.22152182249,BUY,Retail,Energy,Oil & Gas
1469.0,2023-04-14,4955.0,8.0,380.0,5.380726502788755,4.0,0.0,0.0,High,288.0625296666179,109463.7612733148,BUY,Retail,Technology,Hardware
1470.0,2023-04-14,845.0,11.0,154.0,4.994573660548905,4.0,0.0,0.0,High,22.38241447294786,3446.8918288339705,BUY,Retail,Technology,Hardware
1471.0,2023-04-14,3938.0,11.0,467.0,5.221814220561922,4.0,0.0,0.0,High,22.38241447294786,10452.587558866651,BUY,Retail,Technology,Hardware
1472.0,2023-04-14,4483.0,11.0,160.0,5.075173815233827,4.0,0.0,0.0,High,22.38241447294786,3581.1863156716577,BUY,Retail,Technology,Hardware
1474.0,2023-04-14,193.0,11.0,1059.0,5.310344746760755,4.0,0.0,0.0,High,22.38241447294786,23702.976926851785,BUY,Retail,Technology,Hardware
1475.0,2023-04-14,366.0,11.0,337.0,5.416988896265536,4.0,0.0,0.0,High,22.38241447294786,7542.873677383429,BUY,Retail,Technology,Hardware
1476.0,2023-04-14,845.0,11.0,450.0,5.076485454658623,4.0,0.0,0.0,High,22.38241447294786,10072.086512826538,BUY,Retail,Technology,Hardware
1477.0,2023-04-14,1513.0,12.0,66.0,5.500155562034911,4.0,0.0,0.0,Mid,151.114990049112,9973.589343241392,SELL,Retail,Energy,Utilities
1478.0,2023-04-14,749.0,12.0,33.0,3.49650756146648,4.0,0.0,0.0,Mid,151.114990049112,4986.794671620696,BUY,Retail,Energy,Utilities
1479.0,2023-04-14,3938.0,12.0,145.0,5.218570448457781,4.0,0.0,0.0,Mid,151.114990049112,21911.67355712124,SELL,Retail,Energy,Utilities
1480.0,2023-04-14,4747.0,12.0,51.0,5.3255433528016285,4.0,0.0,0.0,Mid,151.114990049112,7706.864492504713,BUY,Retail,Energy,Utilities
1481.0,2023-04-14,4747.0,12.0,39.0,5.322473249759108,4.0,0.0,0.0,Mid,151.114990049112,5893.484611915368,BUY,Retail,Energy,Utilities
1482.0,2023-04-14,3588.0,17.0,146.0,5.243861180751978,4.0,0.0,0.0,Mid,148.97348543032408,21750.12887282732,BUY,Retail,Technology,Software
1483.0,2023-04-14,4747.0,18.0,754.0,5.332525537877774,4.0,0.0,0.0,Mid,77.68857505355302,58577.18559037898,BUY,Retail,Energy,Oil & Gas
1484.0,2023-04-14,182.0,19.0,216.0,5.807902220877894,4.0,0.0,0.0,Mid,68.53890973525121,14804.40450281426,BUY,Retail,Energy,Oil & Gas
1485.0,2023-04-17,4955.0,0.0,57.0,5.3757412635128405,0.0,0.0,0.0,Low,1.5673495500105403,89.33892435060079,SELL,Retail,Energy,Utilities
1486.0,2023-04-17,1952.0,5.0,398.0,5.986452005284438,0.0,0.0,0.0,High,145.432739016305,57882.23012848938,BUY,Retail,Energy,Oil & Gas
1487.0,2023-04-17,4747.0,5.0,47.0,5.329622216376449,0.0,0.0,0.0,High,145.432739016305,6835.338733766334,SELL,Retail,Energy,Oil & Gas
1488.0,2023-04-17,4747.0,5.0,126.0,5.328167388516922,0.0,0.0,0.0,High,145.432739016305,18324.52511605443,BUY,Retail,Energy,Oil & Gas
1489.0,2023-04-17,4955.0,5.0,346.0,5.37975909513528,0.0,0.0,0.0,High,145.432739016305,50319.72769964152,BUY,Retail,Energy,Oil & Gas
1490.0,2023-04-17,2946.0,5.0,288.0,5.402677381872279,0.0,0.0,0.0,High,145.432739016305,41884.62883669584,SELL,Retail,Energy,Oil & Gas
1491.0,2023-04-17,1513.0,6.0,101.0,5.488110938180692,0.0,0.0,0.0,Mid,143.8226459368643,14526.087239623292,BUY,Retail,Energy,Oil & Gas
1492.0,2023-04-17,3938.0,7.0,49.0,5.207735988316799,0.0,0.0,0.0,High,132.87585433249666,6510.916862292336,BUY,Retail,Energy,Oil & Gas
1493.0,2023-04-17,4955.0,8.0,404.0,5.385457901863037,0.0,0.0,0.0,High,377.4543883637391,152491.5728989506,BUY,Retail,Technology,Hardware
1494.0,2023-04-17,3938.0,8.0,23.0,5.194954853552884,0.0,0.0,0.0,High,377.4543883637391,8681.450932365999,BUY,Retail,Technology,Hardware
1496.0,2023-04-17,4716.0,9.0,199.0,5.417388461189051,0.0,0.0,0.0,High,137.1283950583756,27288.550616616743,BUY,Retail,Consumer,Retail
1497.0,2023-04-17,4747.0,11.0,14.0,5.324764536562885,0.0,0.0,0.0,High,21.88494831756148,306.3892764458608,BUY,Retail,Technology,Hardware
1498.0,2023-04-17,193.0,11.0,186.0,5.309158389725911,0.0,0.0,0.0,High,21.88494831756148,4070.6003870664354,SELL,Retail,Technology,Hardware
1500.0,2023-04-17,193.0,14.0,59.0,5.298817241589688,0.0,0.0,0.0,Low,20.886879153172654,1232.3258700371866,BUY,Retail,Energy,Utilities
1501.0,2023-04-17,2658.0,17.0,87.0,4.465908118654584,0.0,0.0,0.0,Mid,149.22551813171674,12982.620077459356,BUY,Retail,Technology,Software
1502.0,2023-04-17,4822.0,17.0,490.0,6.194405391104672,0.0,0.0,0.0,Mid,149.22551813171674,73120.5038845412,BUY,Retail,Technology,Software
1503.0,2023-04-18,4747.0,1.0,29.0,5.323497665078335,1.0,0.0,0.0,Low,160.17692633443966,4645.13086369875,SELL,Retail,Consumer,Retail
1504.0,2023-04-18,3588.0,2.0,3.0,5.2327116094500425,1.0,0.0,0.0,Low,13.753837477205318,41.26151243161596,SELL,Retail,Technology,Software
1505.0,2023-04-18,4747.0,5.0,69.0,5.321056853517526,1.0,0.0,0.0,High,136.40849442831637,9412.18611555383,BUY,Retail,Energy,Oil & Gas
1506.0,2023-04-18,4955.0,5.0,318.0,5.388432255990297,1.0,0.0,0.0,High,136.40849442831637,43377.90122820461,BUY,Retail,Energy,Oil & Gas
1507.0,2023-04-18,3588.0,5.0,54.0,5.224778463213166,1.0,0.0,0.0,High,136.40849442831637,7366.058699129084,SELL,Retail,Energy,Oil & Gas
1508.0,2023-04-18,4955.0,5.0,626.0,5.400512878862706,1.0,0.0,0.0,High,136.40849442831637,85391.71751212605,SELL,Retail,Energy,Oil & Gas
1509.0,2023-04-18,3938.0,5.0,41.0,5.183860044570212,1.0,0.0,0.0,High,136.40849442831637,5592.748271560971,BUY,Retail,Energy,Oil & Gas
1511.0,2023-04-18,4023.0,8.0,62.0,5.495855889146852,1.0,0.0,0.0,High,311.82770825874195,19333.317912042003,SELL,Retail,Technology,Hardware
1512.0,2023-04-18,2426.0,8.0,47.0,5.657075139890874,1.0,0.0,0.0,High,311.82770825874195,14655.902288160873,SELL,Retail,Technology,Hardware
1515.0,2023-04-18,3588.0,10.0,66.0,5.217703662553791,1.0,0.0,0.0,Mid,83.10738611008057,5485.087483265317,BUY,Retail,Finance,Asset Management
1516.0,2023-04-18,4747.0,11.0,439.0,5.323107535355256,1.0,0.0,0.0,High,20.56173538544782,9026.601834211591,SELL,Retail,Technology,Hardware
1517.0,2023-04-18,193.0,11.0,188.0,5.297967305283741,1.0,0.0,0.0,High,20.56173538544782,3865.606252464191,SELL,Retail,Technology,Hardware
1518.0,2023-04-18,4757.0,11.0,173.0,4.740574822994295,1.0,0.0,0.0,High,20.56173538544782,3557.180221682473,BUY,Retail,Technology,Hardware
1519.0,2023-04-18,4747.0,12.0,46.0,5.320274533900079,1.0,0.0,0.0,Mid,154.32798651727953,7099.087379794858,SELL,Retail,Energy,Utilities
1520.0,2023-04-18,4747.0,12.0,33.0,5.317237251400548,1.0,0.0,0.0,Mid,154.32798651727953,5092.823555070225,BUY,Retail,Energy,Utilities
1521.0,2023-04-18,3783.0,16.0,76.0,4.330733340286331,1.0,0.0,0.0,Mid,187.313080130438,14235.794089913288,BUY,Retail,Healthcare,Pharmaceuticals
1522.0,2023-04-18,4955.0,16.0,85.0,5.395625549015034,1.0,0.0,0.0,Mid,187.313080130438,15921.61181108723,SELL,Retail,Healthcare,Pharmaceuticals
1523.0,2023-04-18,3588.0,17.0,187.0,5.217812051888386,1.0,0.0,0.0,Mid,140.41439381246224,26257.49164293044,BUY,Retail,Technology,Software
1524.0,2023-04-18,1615.0,17.0,233.0,5.4510384535657,1.0,0.0,0.0,Mid,140.41439381246224,32716.5537583037,BUY,Retail,Technology,Software
1525.0,2023-04-18,4776.0,17.0,170.0,5.135798437050262,1.0,0.0,0.0,Mid,140.41439381246224,23870.44694811858,BUY,Retail,Technology,Software
1526.0,2023-04-18,1157.0,18.0,147.0,5.2883680356943685,1.0,0.0,0.0,Mid,77.57421204369625,11403.409170423349,SELL,Retail,Energy,Oil & Gas
1527.0,2023-04-18,1513.0,19.0,32.0,5.47058858748849,1.0,0.0,0.0,Mid,68.05388958127284,2177.724466600731,BUY,Retail,Energy,Oil & Gas
1528.0,2023-04-18,1513.0,19.0,120.0,5.460818795892685,1.0,0.0,0.0,Mid,68.05388958127284,8166.466749752741,BUY,Retail,Energy,Oil & Gas
1529.0,2023-04-19,182.0,5.0,166.0,5.789164747598362,2.0,0.0,0.0,High,130.76159233694233,21706.424327932426,BUY,Retail,Energy,Oil & Gas
1530.0,2023-04-19,4421.0,5.0,245.0,5.501258210544727,2.0,0.0,0.0,High,130.76159233694233,32036.59012255087,BUY,Institutional,Energy,Oil & Gas
1531.0,2023-04-19,20.0,5.0,689.0,6.535241271013659,2.0,0.0,0.0,High,130.76159233694233,90094.73712015328,BUY,Retail,Energy,Oil & Gas
1532.0,2023-04-19,1293.0,5.0,499.0,6.212606095751519,2.0,0.0,0.0,High,130.76159233694233,65250.03457613423,BUY,Retail,Energy,Oil & Gas
1533.0,2023-04-19,1794.0,8.0,308.0,5.303304908059076,2.0,0.0,0.0,High,290.817487039549,89571.7860081811,BUY,Retail,Technology,Hardware
1534.0,2023-04-19,4747.0,11.0,160.0,5.316451936743519,2.0,0.0,0.0,High,20.597894343851017,3295.6630950161625,BUY,Retail,Technology,Hardware
1535.0,2023-04-19,1650.0,11.0,118.0,4.897839799950911,2.0,0.0,0.0,High,20.597894343851017,2430.55153257442,BUY,Retail,Technology,Hardware
1536.0,2023-04-19,4747.0,12.0,58.0,5.313895396511355,2.0,0.0,0.0,Mid,155.6747367197643,9029.134729746327,SELL,Retail,Energy,Utilities
1537.0,2023-04-19,387.0,13.0,27.0,3.295836866004329,2.0,0.0,0.0,Low,115.48000706919989,3117.9601908683967,BUY,Retail,Healthcare,Pharmaceuticals
1538.0,2023-04-19,1157.0,13.0,83.0,5.275406914964931,2.0,0.0,0.0,Low,115.48000706919989,9584.84058674359,BUY,Retail,Healthcare,Pharmaceuticals
1539.0,2023-04-19,1409.0,17.0,85.0,4.394449154672439,2.0,0.0,0.0,Mid,138.75521315760224,11794.19311839619,BUY,Retail,Technology,Software
1540.0,2023-04-19,2426.0,17.0,42.0,5.594190798026107,2.0,0.0,0.0,Mid,138.75521315760224,5827.718952619294,SELL,Retail,Technology,Software
1541.0,2023-04-19,2372.0,18.0,48.0,4.880906187421472,2.0,0.0,0.0,Mid,71.09409492945319,3412.516556613753,BUY,Retail,Energy,Oil & Gas
1542.0,2023-04-19,1157.0,19.0,172.0,5.272794409316951,2.0,0.0,0.0,Mid,68.19634797336205,11729.771851418272,BUY,Retail,Energy,Oil & Gas
1543.0,2023-04-20,1166.0,5.0,125.0,4.8283137373023015,3.0,0.0,0.0,High,126.13851032508406,15767.313790635508,BUY,Retail,Energy,Oil & Gas
1544.0,2023-04-20,182.0,5.0,121.0,5.766412926586964,3.0,0.0,0.0,High,126.13851032508406,15262.759749335171,BUY,Retail,Energy,Oil & Gas
1545.0,2023-04-20,1513.0,5.0,137.0,5.452753719852455,3.0,0.0,0.0,High,126.13851032508406,17280.975914536517,SELL,Retail,Energy,Oil & Gas
1546.0,2023-04-20,4747.0,8.0,32.0,5.310838647101709,3.0,0.0,0.0,High,296.47678164398906,9487.25701260765,BUY,Retail,Technology,Hardware
1547.0,2023-04-20,4635.0,8.0,335.0,5.814130531825066,3.0,0.0,0.0,High,296.47678164398906,99319.72185073631,BUY,Retail,Technology,Hardware
1548.0,2023-04-20,182.0,8.0,75.0,5.73969644450387,3.0,0.0,0.0,High,296.47678164398906,22235.75862329917,BUY,Retail,Technology,Hardware
1549.0,2023-04-20,363.0,8.0,274.0,6.754604099487962,3.0,0.0,0.0,High,296.47678164398906,81234.638170453,BUY,Retail,Technology,Hardware
1550.0,2023-04-20,193.0,9.0,89.0,5.2901339737400175,3.0,0.0,0.0,High,128.15987663622877,11406.229020624362,BUY,Retail,Consumer,Retail
1551.0,2023-04-20,1499.0,11.0,89.0,4.48863636973214,3.0,0.0,0.0,High,12.273065736691828,1092.3028505655727,BUY,Retail,Technology,Hardware
1552.0,2023-04-20,4519.0,12.0,118.0,5.449492194345154,3.0,0.0,0.0,Mid,155.21182699756926,18314.99558571317,SELL,Institutional,Energy,Utilities
1553.0,2023-04-20,3588.0,12.0,106.0,5.213249554157973,3.0,0.0,0.0,Mid,155.21182699756926,16452.45366174234,SELL,Retail,Energy,Utilities
1554.0,2023-04-20,661.0,12.0,79.0,4.3694478524670215,3.0,0.0,0.0,Mid,155.21182699756926,12261.734332807971,BUY,Retail,Energy,Utilities
1555.0,2023-04-20,1513.0,12.0,95.0,5.441508206138953,3.0,0.0,0.0,Mid,155.21182699756926,14745.12356476908,SELL,Retail,Energy,Utilities
1556.0,2023-04-20,4747.0,17.0,265.0,5.311973692995522,3.0,0.0,0.0,Mid,137.65765543759144,36479.278690961735,SELL,Retail,Technology,Software
1557.0,2023-04-20,4747.0,17.0,22.0,5.308762624409575,3.0,0.0,0.0,Mid,137.65765543759144,3028.468419627012,BUY,Retail,Technology,Software
1558.0,2023-04-20,3588.0,17.0,119.0,5.209486152841421,3.0,0.0,0.0,Mid,137.65765543759144,16381.26099707338,BUY,Retail,Technology,Software
1560.0,2023-04-21,511.0,5.0,1378.0,6.719616836866618,4.0,0.0,0.0,High,124.67818590108472,171806.54017169474,BUY,Retail,Energy,Oil & Gas
1561.0,2023-04-21,4519.0,5.0,92.0,5.433023069400328,4.0,0.0,0.0,High,124.67818590108472,11470.393102899794,BUY,Institutional,Energy,Oil & Gas
1562.0,2023-04-21,4747.0,5.0,1772.0,5.33411877901142,4.0,0.0,0.0,High,124.67818590108472,220929.7454167221,BUY,Retail,Energy,Oil & Gas
1564.0,2023-04-21,4747.0,5.0,79.0,5.33194554752802,4.0,0.0,0.0,High,124.67818590108472,9849.576686185692,SELL,Retail,Energy,Oil & Gas
1565.0,2023-04-21,4651.0,8.0,322.0,5.7745515455444085,4.0,0.0,0.0,High,307.517393801033,99020.60080393264,BUY,Institutional,Technology,Hardware
1566.0,2023-04-21,182.0,10.0,105.0,5.717356594683319,4.0,0.0,0.0,Mid,82.73714114638474,8687.399820370398,BUY,Retail,Finance,Asset Management
1567.0,2023-04-21,4747.0,12.0,17.0,5.328749573668238,4.0,0.0,0.0,Mid,155.63469950084013,2645.7898915142823,SELL,Retail,Energy,Utilities
1568.0,2023-04-21,3208.0,17.0,197.0,5.2832037287379885,4.0,0.0,0.0,Mid,137.95534164909236,27177.2023048712,BUY,Retail,Technology,Software
1569.0,2023-04-21,3087.0,17.0,127.0,4.727387818712341,4.0,0.0,0.0,Mid,137.95534164909236,17520.32838943473,BUY,Retail,Technology,Software
1570.0,2023-04-21,4955.0,17.0,164.0,5.393991116616319,4.0,0.0,0.0,Mid,137.95534164909236,22624.676030451148,BUY,Retail,Technology,Software
1571.0,2023-04-24,2871.0,1.0,23.0,4.532599493153256,0.0,0.0,0.0,Low,159.69224566562045,3672.9216503092703,BUY,Retail,Consumer,Retail
1572.0,2023-04-24,193.0,5.0,392.0,5.303603370977274,0.0,0.0,0.0,High,122.03052800868606,47835.96697940493,BUY,Retail,Energy,Oil & Gas
1573.0,2023-04-24,4454.0,5.0,134.0,4.897839799950911,0.0,0.0,0.0,High,122.03052800868606,16352.090753163931,BUY,Retail,Energy,Oil & Gas
1574.0,2023-04-24,192.0,8.0,98.0,6.802616960858832,0.0,0.0,0.0,High,317.4252755564161,31107.67700452878,SELL,Retail,Technology,Hardware
1575.0,2023-04-24,4747.0,8.0,182.0,5.328312966583417,0.0,0.0,0.0,High,317.4252755564161,57771.400151267735,BUY,Retail,Technology,Hardware
1577.0,2023-04-24,4418.0,10.0,164.0,5.099866427824199,0.0,0.0,0.0,Mid,84.4006386714998,13841.704742125969,BUY,Retail,Finance,Asset Management
1578.0,2023-04-24,4955.0,10.0,256.0,5.395126422476097,0.0,0.0,0.0,Mid,84.4006386714998,21606.56349990395,BUY,Retail,Finance,Asset Management
1580.0,2023-04-24,4660.0,11.0,258.0,5.723585101952381,0.0,0.0,0.0,High,19.13333678018726,4936.400889288313,BUY,Retail,Technology,Hardware
1581.0,2023-04-24,4519.0,11.0,90.0,5.416900082374984,0.0,0.0,0.0,High,19.13333678018726,1722.0003102168534,SELL,Institutional,Technology,Hardware
1582.0,2023-04-24,227.0,11.0,252.0,5.080223543865933,0.0,0.0,0.0,High,19.13333678018726,4821.60086860719,BUY,Retail,Technology,Hardware
1583.0,2023-04-24,4955.0,11.0,125.0,5.392399519909175,0.0,0.0,0.0,High,19.13333678018726,2391.6670975234074,SELL,Retail,Technology,Hardware
1584.0,2023-04-24,4955.0,11.0,124.0,5.389665161007312,0.0,0.0,0.0,High,19.13333678018726,2372.53376074322,SELL,Retail,Technology,Hardware
1585.0,2023-04-24,4747.0,12.0,2.0,5.3248619217701485,0.0,0.0,0.0,Mid,156.46205991786266,312.9241198357253,SELL,Retail,Energy,Utilities
1586.0,2023-04-24,4747.0,14.0,12.0,5.32159434345253,0.0,0.0,0.0,Low,18.84136370320552,226.09636443846625,SELL,Retail,Energy,Utilities
1587.0,2023-04-24,1816.0,16.0,37.0,4.670489652108734,0.0,0.0,0.0,Mid,181.51737414816185,6716.142843481988,BUY,Retail,Healthcare,Pharmaceuticals
1588.0,2023-04-24,756.0,17.0,84.0,4.430816798843313,0.0,0.0,0.0,Mid,138.87446063992238,11665.45469375348,BUY,Retail,Technology,Software
1589.0,2023-04-24,280.0,17.0,39.0,4.477336814478207,0.0,0.0,0.0,Mid,138.87446063992238,5416.103964956973,BUY,Institutional,Technology,Software
1590.0,2023-04-25,653.0,1.0,57.0,5.572154032177765,1.0,0.0,0.0,Low,158.74093980866317,9048.233569093802,BUY,Retail,Consumer,Retail
1591.0,2023-04-25,2988.0,4.0,161.0,5.272999558563747,1.0,0.0,0.0,Low,132.67769459294087,21361.10882946348,BUY,Retail,Energy,Renewables
1592.0,2023-04-25,4955.0,5.0,75.0,5.3855953746550975,1.0,0.0,0.0,High,116.75269280076355,8756.451960057266,SELL,Retail,Energy,Oil & Gas
1593.0,2023-04-25,3129.0,5.0,535.0,6.282266746896006,1.0,0.0,0.0,High,116.75269280076355,62462.690648408505,BUY,Institutional,Energy,Oil & Gas
1595.0,2023-04-25,4747.0,5.0,167.0,5.321203470334738,1.0,0.0,0.0,High,116.75269280076355,19497.699697727512,BUY,Retail,Energy,Oil & Gas
1596.0,2023-04-25,4955.0,5.0,146.0,5.383531295762517,1.0,0.0,0.0,High,116.75269280076355,17045.89314891148,SELL,Retail,Energy,Oil & Gas
1597.0,2023-04-25,2449.0,5.0,49.0,3.8918202981106265,1.0,0.0,0.0,High,116.75269280076355,5720.881947237414,SELL,Retail,Energy,Oil & Gas
1598.0,2023-04-25,2988.0,6.0,169.0,5.250544185076353,1.0,0.0,0.0,Mid,156.72489275388028,26486.50687540577,BUY,Retail,Energy,Oil & Gas
1599.0,2023-04-25,4747.0,6.0,52.0,5.318659064205951,1.0,0.0,0.0,Mid,156.72489275388028,8149.694423201775,BUY,Retail,Energy,Oil & Gas
1600.0,2023-04-25,4519.0,7.0,320.0,5.427677571853744,1.0,0.0,0.0,High,133.33215572788822,42666.28983292423,SELL,Institutional,Energy,Oil & Gas
1601.0,2023-04-25,4023.0,7.0,116.0,5.6476353140332,1.0,0.0,0.0,High,133.33215572788822,15466.530064435034,BUY,Retail,Energy,Oil & Gas
1602.0,2023-04-25,4747.0,8.0,218.0,5.318904000156425,1.0,0.0,0.0,High,323.35419665593935,70491.21487099478,BUY,Retail,Technology,Hardware
1603.0,2023-04-25,3588.0,8.0,168.0,5.208611453463544,1.0,0.0,0.0,High,323.35419665593935,54323.50503819781,BUY,Retail,Technology,Hardware
1604.0,2023-04-25,4023.0,9.0,28.0,5.610935924289849,1.0,0.0,0.0,High,135.14920567025302,3784.177758767085,SELL,Retail,Consumer,Retail
1605.0,2023-04-25,4955.0,11.0,253.0,5.384540933296655,1.0,0.0,0.0,High,19.210494246983554,4860.255044486839,BUY,Retail,Technology,Hardware
1606.0,2023-04-25,4747.0,11.0,89.0,5.316942830671201,1.0,0.0,0.0,High,19.210494246983554,1709.7339879815363,BUY,Retail,Technology,Hardware
1608.0,2023-04-25,193.0,12.0,221.0,5.303105883279834,1.0,0.0,0.0,Mid,156.87476378313676,34669.322796073226,BUY,Retail,Energy,Utilities
1609.0,2023-04-25,1157.0,12.0,27.0,5.254260980351117,1.0,0.0,0.0,Mid,156.87476378313676,4235.618622144692,BUY,Retail,Energy,Utilities
1610.0,2023-04-25,4747.0,17.0,14.0,5.313796937396423,1.0,0.0,0.0,Mid,140.85688903915653,1971.996446548192,SELL,Retail,Technology,Software
1611.0,2023-04-25,4747.0,17.0,292.0,5.31527280719745,1.0,0.0,0.0,Mid,140.85688903915653,41130.21159943371,BUY,Retail,Technology,Software
1612.0,2023-04-25,4747.0,17.0,173.0,5.314781092578702,1.0,0.0,0.0,Mid,140.85688903915653,24368.24180377408,BUY,Retail,Technology,Software
1613.0,2023-04-26,794.0,0.0,29.0,3.367295829986474,2.0,0.0,0.0,Low,1.5396032277027447,44.6484936033796,BUY,Retail,Energy,Utilities
1614.0,2023-04-26,3339.0,5.0,132.0,5.810961336120811,2.0,0.0,0.0,High,114.34709021735708,15093.815908691136,BUY,Retail,Energy,Oil & Gas
1615.0,2023-04-26,2779.0,5.0,202.0,5.264398573344411,2.0,0.0,0.0,High,114.34709021735708,23098.11222390613,SELL,Retail,Energy,Oil & Gas
1616.0,2023-04-26,653.0,5.0,384.0,5.646047424004963,2.0,0.0,0.0,High,114.34709021735708,43909.28264346512,SELL,Retail,Energy,Oil & Gas
1617.0,2023-04-26,4747.0,5.0,17.0,5.311677718249873,2.0,0.0,0.0,High,114.34709021735708,1943.9005336950704,BUY,Retail,Energy,Oil & Gas
1619.0,2023-04-26,3938.0,8.0,98.0,5.177504746331289,2.0,0.0,0.0,High,308.6499743292068,30247.69748426227,SELL,Retail,Technology,Hardware
1620.0,2023-04-26,3749.0,8.0,141.0,4.948759890378168,2.0,0.0,0.0,High,308.6499743292068,43519.64638041816,BUY,Retail,Technology,Hardware
1621.0,2023-04-26,1157.0,9.0,141.0,5.248759407699692,2.0,0.0,0.0,High,137.03684328123435,19322.19490265404,SELL,Retail,Consumer,Retail
1622.0,2023-04-26,1438.0,11.0,154.0,5.464424849478964,2.0,0.0,0.0,High,19.88904760264045,3062.9133308066293,BUY,Retail,Technology,Hardware
1623.0,2023-04-26,3938.0,16.0,31.0,5.165985254498996,2.0,0.0,0.0,Mid,179.09047600198747,5551.804756061611,BUY,Retail,Healthcare,Pharmaceuticals
1624.0,2023-04-27,3787.0,0.0,64.0,4.158883083359672,3.0,0.0,0.0,Low,1.529612241868557,97.89518347958764,BUY,Retail,Energy,Utilities
1625.0,2023-04-27,3792.0,1.0,122.0,5.267858159063328,3.0,0.0,0.0,Low,160.76708821473864,19613.584762198112,BUY,Institutional,Consumer,Retail
1626.0,2023-04-27,1228.0,5.0,237.0,5.468060141135132,3.0,0.0,0.0,High,120.44204517717164,28544.76470698968,BUY,Retail,Energy,Oil & Gas
1627.0,2023-04-27,4955.0,5.0,99.0,5.381186844370332,3.0,0.0,0.0,High,120.44204517717164,11923.762472539993,SELL,Retail,Energy,Oil & Gas
1628.0,2023-04-27,2011.0,5.0,165.0,5.10594547390058,3.0,0.0,0.0,High,120.44204517717164,19872.93745423332,BUY,Retail,Energy,Oil & Gas
1629.0,2023-04-27,3588.0,5.0,227.0,5.21112415484566,3.0,0.0,0.0,High,120.44204517717164,27340.34425521796,BUY,Retail,Energy,Oil & Gas
1630.0,2023-04-27,1816.0,5.0,72.0,4.648229675448539,3.0,0.0,0.0,High,120.44204517717164,8671.827252756359,BUY,Retail,Energy,Oil & Gas
1631.0,2023-04-27,4845.0,8.0,1084.0,6.988413181999592,3.0,0.0,0.0,High,325.7369197509988,353098.8210100827,BUY,Retail,Technology,Hardware
1633.0,2023-04-27,1094.0,8.0,49.0,5.702815340465995,3.0,0.0,0.0,High,325.7369197509988,15961.10906779894,BUY,Retail,Technology,Hardware
1634.0,2023-04-27,845.0,8.0,371.0,5.127766265352998,3.0,0.0,0.0,High,325.7369197509988,120848.39722762056,BUY,Retail,Technology,Hardware
1635.0,2023-04-27,4519.0,8.0,276.0,5.432935668272798,3.0,0.0,0.0,High,325.7369197509988,89903.38985127567,BUY,Institutional,Technology,Hardware
1636.0,2023-04-27,4.0,11.0,335.0,5.814130531825066,3.0,0.0,0.0,High,19.710693052037545,6603.082172432578,BUY,Retail,Technology,Hardware
1637.0,2023-04-27,4130.0,12.0,66.0,4.189654742026425,3.0,0.0,0.0,Mid,153.97288241306293,10162.210239262153,BUY,Retail,Energy,Utilities
1638.0,2023-04-27,845.0,16.0,125.0,5.117754262768945,3.0,0.0,0.0,Mid,178.87729853471555,22359.662316839444,BUY,Retail,Healthcare,Pharmaceuticals
1639.0,2023-04-27,3394.0,17.0,70.0,4.300680995219929,3.0,0.0,0.0,Mid,140.62626082711463,9843.838257898024,SELL,Institutional,Technology,Software
1640.0,2023-04-28,1157.0,2.0,14.0,5.229663723230988,4.0,0.0,0.0,Low,14.296047269099777,200.14466176739688,SELL,Retail,Technology,Software
1641.0,2023-04-28,1766.0,5.0,1371.0,6.543192162194399,4.0,0.0,0.0,High,120.10060514643844,164657.9296557671,BUY,Retail,Energy,Oil & Gas
1642.0,2023-04-28,1494.0,5.0,197.0,6.308353418107703,4.0,0.0,0.0,High,120.10060514643844,23659.81921384837,BUY,Retail,Energy,Oil & Gas
